SimID, FromNodeID, ToNodeID, Bandwidth, Time
3,1,2,2.1404876E7,32672448
3,2,1,2.1404876E7,32672448
3,1,3,2.6585488E7,32672448
3,3,1,2.6585488E7,32672448
3,1,4,2.5565156E7,32672448
3,4,1,2.5565156E7,32672448
3,1,5,2.569365E7,32672448
3,5,1,2.569365E7,32672448
3,1,6,2.5460798E7,32672448
3,6,1,2.5460798E7,32672448
3,1,7,2.4086966E7,32672448
3,7,1,2.4086966E7,32672448
3,1,8,2.8380076E7,32672448
3,8,1,2.8380076E7,32672448
3,1,9,2.589809E7,32672448
3,9,1,2.589809E7,32672448
3,1,10,2.4486802E7,32672448
3,10,1,2.4486802E7,32672448
3,2,3,2.7543738E7,32672448
3,3,2,2.7543738E7,32672448
3,2,4,2.8428912E7,32672448
3,4,2,2.8428912E7,32672448
3,2,5,2.0274504E7,32672448
3,5,2,2.0274504E7,32672448
3,2,6,2.3832196E7,32672448
3,6,2,2.3832196E7,32672448
3,2,7,2.3322314E7,32672448
3,7,2,2.3322314E7,32672448
3,2,8,2.0801506E7,32672448
3,8,2,2.0801506E7,32672448
3,2,9,2.4328472E7,32672448
3,9,2,2.4328472E7,32672448
3,2,10,2.4249988E7,32672448
3,10,2,2.4249988E7,32672448
3,3,4,2.1445772E7,32672448
3,4,3,2.1445772E7,32672448
3,3,5,2.5238254E7,32672448
3,5,3,2.5238254E7,32672448
3,3,6,2.402676E7,32672448
3,6,3,2.402676E7,32672448
3,3,7,2.7863336E7,32672448
3,7,3,2.7863336E7,32672448
3,3,8,2.779083E7,32672448
3,8,3,2.779083E7,32672448
3,3,9,2.353328E7,32672448
3,9,3,2.353328E7,32672448
3,3,10,2.9503452E7,32672448
3,10,3,2.9503452E7,32672448
3,4,5,2.8675176E7,32672448
3,5,4,2.8675176E7,32672448
3,4,6,2.7683144E7,32672448
3,6,4,2.7683144E7,32672448
3,4,7,2.8177286E7,32672448
3,7,4,2.8177286E7,32672448
3,4,8,2.0235256E7,32672448
3,8,4,2.0235256E7,32672448
3,4,9,2.826396E7,32672448
3,9,4,2.826396E7,32672448
3,4,10,2.5142276E7,32672448
3,10,4,2.5142276E7,32672448
3,5,6,2.6216692E7,32672448
3,6,5,2.6216692E7,32672448
3,5,7,2.1485752E7,32672448
3,7,5,2.1485752E7,32672448
3,5,8,2.2271432E7,32672448
3,8,5,2.2271432E7,32672448
3,5,9,2.7703804E7,32672448
3,9,5,2.7703804E7,32672448
3,5,10,2.481375E7,32672448
3,10,5,2.481375E7,32672448
3,6,7,2.6208514E7,32672448
3,7,6,2.6208514E7,32672448
3,6,8,2.80802E7,32672448
3,8,6,2.80802E7,32672448
3,6,9,2.274766E7,32672448
3,9,6,2.274766E7,32672448
3,6,10,2.6470598E7,32672448
3,10,6,2.6470598E7,32672448
3,7,8,2.4952908E7,32672448
3,8,7,2.4952908E7,32672448
3,7,9,2.2356426E7,32672448
3,9,7,2.2356426E7,32672448
3,7,10,2.7028428E7,32672448
3,10,7,2.7028428E7,32672448
3,8,9,2.4400984E7,32672448
3,9,8,2.4400984E7,32672448
3,8,10,2.4169868E7,32672448
3,10,8,2.4169868E7,32672448
3,9,10,3.1897018E7,32672448
3,10,9,3.1897018E7,32672448
4,1,2,2.1404876E7,30174411
4,2,1,2.1404876E7,30174411
4,1,3,2.6585488E7,30174411
4,3,1,2.6585488E7,30174411
4,1,4,2.5565156E7,30174411
4,4,1,2.5565156E7,30174411
4,1,5,2.569365E7,30174411
4,5,1,2.569365E7,30174411
4,1,6,2.5460798E7,30174411
4,6,1,2.5460798E7,30174411
4,1,7,2.4086966E7,30174411
4,7,1,2.4086966E7,30174411
4,1,8,2.8380076E7,30174411
4,8,1,2.8380076E7,30174411
4,1,9,2.589809E7,30174411
4,9,1,2.589809E7,30174411
4,1,10,2.4486802E7,30174411
4,10,1,2.4486802E7,30174411
4,2,3,2.7543738E7,30174411
4,3,2,2.7543738E7,30174411
4,2,4,2.8428912E7,30174411
4,4,2,2.8428912E7,30174411
4,2,5,2.0274504E7,30174411
4,5,2,2.0274504E7,30174411
4,2,6,2.3832196E7,30174411
4,6,2,2.3832196E7,30174411
4,2,7,2.3322314E7,30174411
4,7,2,2.3322314E7,30174411
4,2,8,2.0801506E7,30174411
4,8,2,2.0801506E7,30174411
4,2,9,2.4328472E7,30174411
4,9,2,2.4328472E7,30174411
4,2,10,2.4249988E7,30174411
4,10,2,2.4249988E7,30174411
4,3,4,2.1445772E7,30174411
4,4,3,2.1445772E7,30174411
4,3,5,2.5238254E7,30174411
4,5,3,2.5238254E7,30174411
4,3,6,2.402676E7,30174411
4,6,3,2.402676E7,30174411
4,3,7,2.7863336E7,30174411
4,7,3,2.7863336E7,30174411
4,3,8,2.779083E7,30174411
4,8,3,2.779083E7,30174411
4,3,9,2.353328E7,30174411
4,9,3,2.353328E7,30174411
4,3,10,2.9503452E7,30174411
4,10,3,2.9503452E7,30174411
4,4,5,2.8675176E7,30174411
4,5,4,2.8675176E7,30174411
4,4,6,2.7683144E7,30174411
4,6,4,2.7683144E7,30174411
4,4,7,2.8177286E7,30174411
4,7,4,2.8177286E7,30174411
4,4,8,2.0235256E7,30174411
4,8,4,2.0235256E7,30174411
4,4,9,2.826396E7,30174411
4,9,4,2.826396E7,30174411
4,4,10,2.5142276E7,30174411
4,10,4,2.5142276E7,30174411
4,5,6,2.6216692E7,30174411
4,6,5,2.6216692E7,30174411
4,5,7,2.1485752E7,30174411
4,7,5,2.1485752E7,30174411
4,5,8,2.2271432E7,30174411
4,8,5,2.2271432E7,30174411
4,5,9,2.7703804E7,30174411
4,9,5,2.7703804E7,30174411
4,5,10,2.481375E7,30174411
4,10,5,2.481375E7,30174411
4,6,7,2.6208514E7,30174411
4,7,6,2.6208514E7,30174411
4,6,8,2.80802E7,30174411
4,8,6,2.80802E7,30174411
4,6,9,2.274766E7,30174411
4,9,6,2.274766E7,30174411
4,6,10,2.6470598E7,30174411
4,10,6,2.6470598E7,30174411
4,7,8,2.4952908E7,30174411
4,8,7,2.4952908E7,30174411
4,7,9,2.2356426E7,30174411
4,9,7,2.2356426E7,30174411
4,7,10,2.7028428E7,30174411
4,10,7,2.7028428E7,30174411
4,8,9,2.4400984E7,30174411
4,9,8,2.4400984E7,30174411
4,8,10,2.4169868E7,30174411
4,10,8,2.4169868E7,30174411
4,9,10,3.1897018E7,30174411
4,10,9,3.1897018E7,30174411
5,1,2,2.1404876E7,23805883
5,2,1,2.1404876E7,23805883
5,1,3,2.6585488E7,23805883
5,3,1,2.6585488E7,23805883
5,1,4,2.5565156E7,23805883
5,4,1,2.5565156E7,23805883
5,1,5,2.569365E7,23805883
5,5,1,2.569365E7,23805883
5,1,6,2.5460798E7,23805883
5,6,1,2.5460798E7,23805883
5,1,7,2.4086966E7,23805883
5,7,1,2.4086966E7,23805883
5,1,8,2.8380076E7,23805883
5,8,1,2.8380076E7,23805883
5,1,9,2.589809E7,23805883
5,9,1,2.589809E7,23805883
5,1,10,2.4486802E7,23805883
5,10,1,2.4486802E7,23805883
5,2,3,2.7543738E7,23805883
5,3,2,2.7543738E7,23805883
5,2,4,2.8428912E7,23805883
5,4,2,2.8428912E7,23805883
5,2,5,2.0274504E7,23805883
5,5,2,2.0274504E7,23805883
5,2,6,2.3832196E7,23805883
5,6,2,2.3832196E7,23805883
5,2,7,2.3322314E7,23805883
5,7,2,2.3322314E7,23805883
5,2,8,2.0801506E7,23805883
5,8,2,2.0801506E7,23805883
5,2,9,2.4328472E7,23805883
5,9,2,2.4328472E7,23805883
5,2,10,2.4249988E7,23805883
5,10,2,2.4249988E7,23805883
5,3,4,2.1445772E7,23805883
5,4,3,2.1445772E7,23805883
5,3,5,2.5238254E7,23805883
5,5,3,2.5238254E7,23805883
5,3,6,2.402676E7,23805883
5,6,3,2.402676E7,23805883
5,3,7,2.7863336E7,23805883
5,7,3,2.7863336E7,23805883
5,3,8,2.779083E7,23805883
5,8,3,2.779083E7,23805883
5,3,9,2.353328E7,23805883
5,9,3,2.353328E7,23805883
5,3,10,2.9503452E7,23805883
5,10,3,2.9503452E7,23805883
5,4,5,2.8675176E7,23805883
5,5,4,2.8675176E7,23805883
5,4,6,2.7683144E7,23805883
5,6,4,2.7683144E7,23805883
5,4,7,2.8177286E7,23805883
5,7,4,2.8177286E7,23805883
5,4,8,2.0235256E7,23805883
5,8,4,2.0235256E7,23805883
5,4,9,2.826396E7,23805883
5,9,4,2.826396E7,23805883
5,4,10,2.5142276E7,23805883
5,10,4,2.5142276E7,23805883
5,5,6,2.6216692E7,23805883
5,6,5,2.6216692E7,23805883
5,5,7,2.1485752E7,23805883
5,7,5,2.1485752E7,23805883
5,5,8,2.2271432E7,23805883
5,8,5,2.2271432E7,23805883
5,5,9,2.7703804E7,23805883
5,9,5,2.7703804E7,23805883
5,5,10,2.481375E7,23805883
5,10,5,2.481375E7,23805883
5,6,7,2.6208514E7,23805883
5,7,6,2.6208514E7,23805883
5,6,8,2.80802E7,23805883
5,8,6,2.80802E7,23805883
5,6,9,2.274766E7,23805883
5,9,6,2.274766E7,23805883
5,6,10,2.6470598E7,23805883
5,10,6,2.6470598E7,23805883
5,7,8,2.4952908E7,23805883
5,8,7,2.4952908E7,23805883
5,7,9,2.2356426E7,23805883
5,9,7,2.2356426E7,23805883
5,7,10,2.7028428E7,23805883
5,10,7,2.7028428E7,23805883
5,8,9,2.4400984E7,23805883
5,9,8,2.4400984E7,23805883
5,8,10,2.4169868E7,23805883
5,10,8,2.4169868E7,23805883
5,9,10,3.1897018E7,23805883
5,10,9,3.1897018E7,23805883
